eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
399.06,25.77,268,0.0021602223,0.025065104,0.35692492,-0.004696891,0.2775561,0.8571251630783081,3237,6629376,26308.233203750104,6629376
401.89,25.89,267,0.009272899,0.083333336,0.42507932,-0.005724181,0.0868297,0.8916294500231743,3238,6631424,26315.891509600915,6631424
395.58,25.42,268,0.014719102,0.072916664,0.3457365,0.0010814221,0.110645644,0.9657173864543438,3239,6633472,26323.518266283907,6633472
391.57,24.94,271,0.0069349506,0.044921875,0.33265993,-0.0017665038,0.24372505,0.9427721090614796,3240,6635520,26331.061214026064,6635520
388.74,24.74,258,0.01276021,0.080729164,0.34859332,-0.004132887,0.074002944,0.9776282627135515,3241,6637568,26338.996341681108,6637568
388.74,24.03,263,0.0014659967,0.018066406,0.32252333,-0.0006565059,0.26140043,0.7588006258010864,3242,6639616,26346.784273832105,6639616
393.17,24.66,255,0.0037930047,0.038411457,0.3043347,-0.0026486404,0.18519582,0.8553625047206879,3243,6641664,26354.8087089858,6641664
393.17,24.92,257,0.010315542,0.06656901,0.3039107,-0.0027018099,0.046630632,0.8463876098394394,3244,6643712,26362.758714663796,6643712
392.59,24.77,256,0.014187467,0.103027344,0.32206544,-7.9807905e-05,0.12753132,0.9532139413058758,3245,6645760,26370.74360753596,6645760
392.3,24.45,252,0.01177192,0.075683594,0.3330573,-0.0023633197,0.23285122,0.9395107813179493,3246,6647808,26378.84106535511,6647808
389.04,24.04,256,0.0017652493,0.020507812,0.39090762,-0.0009892047,0.61734897,0.6417602598667145,3247,6649856,26386.823254448827,6649856
385.56,23.93,260,0.0021582397,0.020670572,0.3626801,-0.004779896,0.15566176,0.9477772787213326,3248,6651904,26394.697606285103,6651904
383.69,23.96,259,0.0016139677,0.018554688,0.3575196,-0.0040358426,0.095642716,0.9783424660563469,3249,6653952,26402.598528777715,6653952
383.69,24.28,260,0.0038665943,0.041992188,0.35440147,-0.00014063592,0.105690934,0.8391986042261124,3250,6656000,26410.457254904788,6656000
