eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
396.78,28.96,340.26,18.2,146,0.0031870815,0.025390625,0.1665458,-0.00043047903,0.10949864,0.9230809733271599,2415,19783680,130537.52407116536,19783680
401.81,29.41,343.23,18.74,144,0.0023689885,0.018473307,0.19645984,-0.0008547741,0.060574144,0.9100672379136086,2416,19791872,130594.04357094783,19791872
404.4,28.91,345.98,18.92,146,0.005482389,0.036661785,0.17085452,0.00022858723,0.116032,0.8917184621095657,2417,19800064,130650.11491406243,19800064
406.99,28.89,349.61,19.25,144,0.0014258814,0.01550293,0.18362336,-0.0016175968,0.0697819,0.9462616443634033,2418,19808256,130706.68949476443,19808256
411.5,29.27,353.7,19.39,144,0.0011782267,0.0139973955,0.16243131,-0.0010667328,0.08317988,0.958845391869545,2419,19816448,130763.21685075201,19816448
406.15,28.42,365.2,20.09,146,0.0047958414,0.034261066,0.16039938,-0.000707228,0.23976474,0.8748750388622284,2420,19824640,130819.052924335,19824640
407.83,28.67,365.89,19.56,144,0.0008860573,0.009724935,0.1479132,-0.0014501176,0.067143425,0.9658518321812153,2421,19832832,130875.56340223923,19832832
408.07,29.14,376.59,20.74,145,0.0023549742,0.024617514,0.16254304,-0.0025503796,0.046650264,0.9549237936735153,2422,19841024,130931.88259989768,19841024
407.83,29.03,371.42,20.31,144,0.014714151,0.07543945,0.16299707,0.0050832876,0.066503026,0.9649752490222454,2423,19849216,130988.4934623288,19849216
409.56,29.11,366.45,19.65,145,0.0019767792,0.017903646,0.16069429,-0.0017296663,0.12018449,0.9414011687040329,2424,19857408,131044.81077337824,19857408
411.98,29.74,358.16,19.85,145,0.0006046521,0.0069986978,0.17009102,-0.0019720912,0.030737579,0.9839002713561058,2425,19865600,131101.29976478778,19865600
415.35,29.62,354.79,19.46,146,0.0019581977,0.026041666,0.18076013,-0.0013900567,0.069831274,0.921344593167305,2426,19873792,131157.15873902198,19873792
415.35,29.92,348.06,18.98,145,0.004818506,0.04711914,0.18481548,0.0015793905,0.041687142,0.9541323073208332,2427,19881984,131213.5667430153,19881984
415.59,29.83,357.4,19.84,144,0.0013142287,0.014729817,0.18915738,-0.0019186978,0.049922902,0.9298470914363861,2428,19890176,131270.22319223825,19890176
414.34,30.39,365.25,20.28,144,0.0021581284,0.022420248,0.16615061,-0.0019466375,0.04075742,0.9787748623639345,2429,19898368,131326.76426804345,19898368
414.34,29.99,371.22,20.41,145,0.0076379026,0.06896973,0.20974992,0.002410887,0.033628646,0.9802813697606325,2430,19906560,131383.1221658634,19906560
414.34,30.0,366.38,19.87,144,0.0027509604,0.027913412,0.1833138,-0.0020338006,0.044638474,0.954606469720602,2431,19914752,131439.63945315406,19914752
410.79,29.49,370.69,20.4,144,0.0032538911,0.02762858,0.18971066,-0.0027553418,0.09758431,0.9199974834918976,2432,19922944,131496.21269202046,19922944
410.79,29.93,366.31,19.88,145,0.0021930714,0.026448568,0.18996727,-0.0009959614,0.033138286,0.970254285261035,2433,19931136,131552.61569176707,19931136
412.9,29.55,360.53,20.0,143,0.012300883,0.03910319,0.18325698,0.0003367439,0.095301755,0.9445347115397453,2434,19939328,131609.6816265164,19939328
415.25,29.19,358.92,20.91,144,0.007912844,0.04292806,0.15773249,0.0013831448,0.08078422,0.9498553574085236,2435,19947520,131666.26391770784,19947520
409.93,28.83,360.89,20.49,146,0.019327566,0.05147298,0.17333026,0.00060736126,0.07271221,0.956775352358818,2436,19955712,131722.2017525537,19955712
410.65,28.98,363.1,20.74,145,0.0047106105,0.043619793,0.19400553,0.0015031835,0.040148366,0.9820650480687618,2437,19963904,131778.4913615575,19963904
410.65,28.78,365.26,20.64,144,0.0015524192,0.01981608,0.16889107,-0.0014901003,0.029008174,0.9811345469206572,2438,19972096,131835.19921599422,19972096
