eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
107.32,1.91,303,0.0077652484,0.08642578,0.8832522,1.9509034e-05,0.070415996,0.9717053864151239,399,3268608,10999.806723342277,3268608
101.96,2.17,301,0.011208872,0.09183756,0.8843365,0.0040469994,0.051365655,0.981730492785573,400,3276800,11027.014959596097,3276800
113.24,2.19,295,0.008233364,0.08048502,0.9546992,0.0010428302,0.0943752,0.9677649289369583,401,3284992,11054.764048662037,3284992
107.3,2.3,290,0.027906165,0.13456218,0.8495907,0.0099006975,0.06636044,0.9858548073098063,402,3293184,11082.932647372596,3293184
93.99,2.02,300,0.0064675254,0.0863444,0.87819004,-0.0021668135,0.033450454,0.9701676946133375,403,3301376,11110.18687227182,3301376
105.59,2.79,307,0.01233649,0.12878418,0.7812831,0.0020703361,0.14162144,0.9761912580579519,404,3309568,11136.815716599114,3309568
89.48,1.97,301,0.002388321,0.024210611,0.7777689,-0.00093268557,0.14463966,0.9717489741742611,405,3317760,11164.081928078085,3317760
98.69,2.57,301,0.002533239,0.03125,0.74529237,-0.003429722,0.057673465,0.9901519920676947,406,3325952,11191.259703743272,3325952
92.83,2.24,285,0.0016144598,0.0160319,0.7460471,-0.003083732,0.05116659,0.9887325260788202,407,3334144,11219.940805734135,3334144
99.06,2.2,299,0.0029100843,0.032226562,0.77279615,-0.002859114,0.052530542,0.9804733451455832,408,3342336,11247.311178277247,3342336
105.45,2.2,301,0.010176736,0.096964516,0.7081926,0.0027981529,0.09059018,0.9869781658053398,409,3350528,11274.481022846885,3350528
104.52,2.03,297,0.007801555,0.07767741,0.71096104,0.0020806047,0.08304829,0.982585895806551,410,3358720,11302.059595185332,3358720
99.95,1.73,295,0.0019151996,0.01912435,0.7717755,-0.0016275471,0.04389068,0.9737103767693043,411,3366912,11329.816182292998,3366912
98.65,1.88,300,0.0011931701,0.012776692,0.71434736,-0.0025694037,0.039998043,0.9868851341307163,412,3375104,11357.05895181559,3375104
103.81,2.36,299,0.0076867007,0.06917318,0.7013087,0.0037602764,0.08799472,0.9812331181019545,413,3383296,11384.378154934384,3383296
98.12,2.56,292,0.0022985009,0.024576822,0.71319133,-0.003032645,0.049405426,0.9913976499810815,414,3391488,11412.428028265014,3391488
88.39,1.86,307,0.0053989086,0.05448405,0.70034695,-0.0012718755,0.04225787,0.9901137724518776,415,3399680,11439.065399348736,3399680
90.1,1.87,294,0.006214473,0.060913086,0.72118014,-0.0003120095,0.06932198,0.988886890001595,416,3407872,11466.91228498891,3407872
104.56,2.5,288,0.012541734,0.08919271,0.6998649,0.004932357,0.08125439,0.9899457767605782,417,3416064,11495.308308928274,3416064
93.09,1.86,294,0.002068347,0.022745768,0.72311115,-0.0027345319,0.03995764,0.9738062620162964,418,3424256,11523.12702923175,3424256
109.97,2.78,297,0.0058765206,0.061157227,0.78721744,0.0015849643,0.06273079,0.9890561252832413,419,3432448,11550.652745001018,3432448
101.24,2.29,286,0.0019355319,0.021077475,0.7595075,-0.0034509345,0.02132602,0.9791741240769625,420,3440640,11579.257016932592,3440640
90.6,1.9,302,0.0029749356,0.03422038,0.7144267,-0.0027624648,0.022464314,0.9698294568806887,421,3448832,11606.327190825716,3448832
93.25,1.9,305,0.0065572844,0.064453125,0.77008027,0.0025093614,0.12029108,0.9577825218439102,422,3457024,11633.10360806249,3457024
91.24,1.58,305,0.004390449,0.048706055,0.73715466,-0.0010274709,0.0580058,0.9674389064311981,423,3465216,11659.907268867828,3465216
102.38,2.65,309,0.008595273,0.08402506,0.8079174,0.0011191439,0.079582125,0.9825695678591728,424,3473408,11686.357216359116,3473408
101.56,2.29,301,0.0027771797,0.033732098,0.7813975,-0.0022180898,0.042535353,0.9865704858675599,425,3481600,11713.528602168895,3481600
90.15,1.76,302,0.0017037023,0.016967773,0.73751926,-0.0038091755,0.032463524,0.9836988560855389,426,3489792,11740.641627496108,3489792
105.62,2.06,309,0.006122544,0.06286621,0.7177903,-0.0016350256,0.03765655,0.9694458469748497,427,3497984,11767.09976612404,3497984
95.74,1.91,300,0.01104536,0.09049479,0.67369074,0.0033219454,0.0368207,0.9891912257298827,428,3506176,11794.3836547276,3506176
106.94,2.71,288,0.003171524,0.036539715,0.6920299,-0.0018657525,0.035936724,0.9933507358655334,429,3514368,11822.764396228828,3514368
99.14,2.59,301,0.0064162803,0.063191734,0.6844292,-0.0032459057,0.035354417,0.988999173976481,430,3522560,11849.930442266166,3522560
102.93,2.04,307,0.0019505542,0.021891275,0.7386157,-0.0013939099,0.044335764,0.9900034731253982,431,3530752,11876.567651085556,3530752
108.48,2.31,302,0.0020540736,0.024251303,0.7258997,-0.0025194057,0.035121627,0.9921597745269537,432,3538944,11903.689493349753,3538944
104.27,2.72,305,0.004360033,0.053059895,0.77360797,-0.00085629703,0.04091969,0.9905740162357688,433,3547136,11930.504532637075,3547136
97.34,2.23,304,0.0037400385,0.037272137,0.75320226,-0.0024220431,0.043615133,0.9818037524819374,434,3555328,11957.367005204782,3555328
98.8,2.02,297,0.0044824136,0.05574544,0.78005457,-0.00294149,0.06968927,0.9797980543226004,435,3563520,11984.895193209872,3563520
107.8,2.85,291,0.003178361,0.037150066,0.70467854,-0.0013845611,0.062448397,0.9912160243839025,436,3571712,12012.985916945152,3571712
105.1,2.67,304,0.0019714662,0.021565756,0.6901631,-0.003473321,0.043888893,0.9942207098938525,437,3579904,12039.966807771474,3579904
99.86,2.07,300,0.0031760128,0.0349528,0.7202322,-0.0029690105,0.03161366,0.9870195565745234,438,3588096,12067.217707079835,3588096
101.68,2.09,295,0.0050853067,0.05196126,0.6846817,-0.0022386126,0.023919582,0.9915606752038002,439,3596288,12094.903268860653,3596288
92.31,1.96,303,0.004802881,0.053426106,0.65860146,-0.0018700018,0.03641126,0.9574294425547123,440,3604480,12121.932395725511,3604480
99.5,2.3,300,0.007649822,0.09163412,0.67560464,0.00018197135,0.031154146,0.9783892519772053,441,3612672,12149.208257972263,3612672
103.28,2.59,297,0.007764029,0.07836914,0.64824176,0.0014050558,0.03857425,0.9957043551839888,442,3620864,12176.791334485635,3620864
99.87,2.66,286,0.011953946,0.09322103,0.6813224,0.0031678837,0.04417051,0.995000303722918,443,3629056,12205.3642181037,3629056
107.0,3.22,301,0.003083325,0.036824543,0.6633184,-0.002483296,0.037063908,0.993182088714093,444,3637248,12232.514572743326,3637248
97.28,2.3,292,0.0031097366,0.03422038,0.6612947,-0.002745493,0.022739358,0.9738251827657223,445,3645440,12260.630184847862,3645440
95.45,1.88,304,0.004202483,0.046020508,0.69932014,-0.0023010408,0.013676549,0.9834495075047016,446,3653632,12287.577481444925,3653632
107.59,2.52,307,0.010131049,0.08768717,0.6927144,0.0010363018,0.04120689,0.9905325518921018,447,3661824,12314.206687685102,3661824
111.39,3.19,301,0.007123005,0.0785319,0.69821006,0.0011683629,0.074668005,0.9861873192712665,448,3670016,12341.413286382332,3670016
90.61,1.67,300,0.0036527773,0.03955078,0.71924204,-0.0015578518,0.06522571,0.9718225188553333,449,3678208,12368.718082009815,3678208
107.73,2.37,298,0.012865997,0.10542806,0.70185596,0.0038737159,0.07721497,0.9881183132529259,450,3686400,12396.160186274908,3686400
110.53,2.85,286,0.0019059819,0.020996094,0.65978825,-0.0031518007,0.036458325,0.9921055277809501,451,3694592,12424.751116155647,3694592
100.37,2.83,299,0.0038494996,0.04288737,0.6207473,-0.0027015482,0.06540191,0.9903853964060545,452,3702784,12452.110993463546,3702784
101.23,2.64,303,0.002778396,0.029378256,0.5844249,-0.003548204,0.025433315,0.9935415838845074,453,3710976,12479.107964655384,3710976
90.99,1.6,299,0.0037028491,0.041748047,0.6258969,-0.003384908,0.015477496,0.9841900523751974,454,3719168,12506.490190593526,3719168
105.25,2.36,304,0.0032524036,0.036905926,0.61688316,-0.0011107199,0.021426016,0.9915272127836943,455,3727360,12533.372626861557,3727360
91.12,1.91,292,0.002642092,0.0308431,0.60760427,-0.0023023665,0.023702232,0.9769282322376966,456,3735552,12561.347133819014,3735552
103.12,2.29,295,0.006315147,0.06262207,0.5708379,-0.0002121157,0.04730704,0.9935819571837783,457,3743744,12589.061626832001,3743744
99.81,2.29,287,0.00396655,0.04756673,0.5414129,-0.0021354463,0.029996691,0.9874877240508795,458,3751936,12617.562844850123,3751936
106.52,2.55,304,0.014509104,0.09472656,0.6133399,0.0045722467,0.077642225,0.9855846827849746,459,3760128,12644.464852364734,3760128
98.52,2.49,301,0.009207344,0.083211266,0.5774336,0.0012210343,0.10266868,0.9833232518285513,460,3768320,12671.600136940368,3768320
111.21,2.86,300,0.004905687,0.052164715,0.6101268,-0.0015949967,0.07691121,0.9897141186520457,461,3776512,12698.82439772971,3776512
105.12,2.86,306,0.003067956,0.03125,0.5450503,-0.0028430298,0.037807394,0.9906496265903115,462,3784704,12725.537552183494,3784704
120.49,3.59,296,0.0058763917,0.055786133,0.51246,0.0017761793,0.054026205,0.9924252610653639,463,3792896,12753.1425533453,3792896
92.02,1.95,296,0.0056694485,0.047851562,0.5337141,-0.0003701806,0.037245464,0.9903607638552785,464,3801088,12780.910373098217,3801088
100.26,2.25,293,0.0056477226,0.059366863,0.54484063,0.00039486238,0.04212324,0.9873907482251525,465,3809280,12808.837536568753,3809280
108.09,2.62,291,0.002932474,0.03470866,0.54496413,-0.0017723377,0.044257473,0.9927032846026123,466,3817472,12836.898285537027,3817472
111.55,3.18,295,0.002264959,0.02746582,0.51954275,-0.002313655,0.044559505,0.994103420060128,467,3825664,12864.658839748241,3825664
98.33,2.2,293,0.01208279,0.08125814,0.46409497,0.0038857658,0.03900523,0.9910092689096928,468,3833856,12892.593389166519,3833856
94.51,1.96,293,0.017314564,0.08483887,0.48870158,0.0056249895,0.04178177,0.9840504247695208,469,3842048,12920.536743459292,3842048
107.01,2.75,288,0.013376554,0.09903971,0.5299093,0.007084099,0.06929038,0.9890141347423196,470,3850240,12948.940628661774,3850240
98.52,1.92,289,0.006126857,0.052449543,0.5268014,-0.00050652836,0.086337365,0.9839487876743078,471,3858432,12977.22637023963,3858432
106.37,2.59,293,0.0042665317,0.042439777,0.49566498,0.00010619444,0.08409029,0.9905616799369454,472,3866624,13005.157795199193,3866624
105.94,2.33,298,0.018508973,0.10982259,0.5178512,0.0046679447,0.086036064,0.9873413685709238,473,3874816,13032.602627931163,3874816
103.49,2.15,312,0.003211945,0.03942871,0.5112342,-0.0020681452,0.09453579,0.9746027402579784,474,3883008,13058.819682332687,3883008
93.21,1.97,300,0.0025723043,0.024698893,0.53203684,-0.0016176066,0.052338764,0.9859916623681784,475,3891200,13086.056166231632,3891200
103.87,2.58,295,0.0028292025,0.03108724,0.5465588,-0.0024369077,0.052716766,0.9862218014895916,476,3899392,13113.783685313538,3899392
107.84,2.41,306,0.0037603416,0.03869629,0.51257306,-0.00047080498,0.037219744,0.9909815844148397,477,3907584,13140.521731967106,3907584
115.95,3.29,290,0.003259726,0.041585285,0.53601766,-0.000686537,0.04772045,0.9893929064273834,478,3915776,13168.753320337273,3915776
116.59,2.86,295,0.007259536,0.073649086,0.53543127,0.0036802802,0.031992126,0.9927480076439679,479,3923968,13196.474974886514,3923968
108.62,2.63,299,0.023652328,0.13590495,0.56575066,0.009982867,0.054839462,0.9868254270404577,480,3932160,13223.813725532964,3932160
87.12,1.86,310,0.0026288491,0.032592773,0.5741202,-0.0021888623,0.027681904,0.9798226580023766,481,3940352,13250.21803710796,3940352
99.66,1.69,307,0.0018613393,0.01949056,0.51403844,-0.00200109,0.082455836,0.9798653572797775,482,3948544,13276.883853674866,3948544
108.72,2.22,296,0.001908413,0.021687826,0.5615955,-0.002938567,0.05194452,0.9724294282495975,483,3956736,13304.475959724747,3956736
88.32,2.13,296,0.00277639,0.024861654,0.5123057,-0.0021098442,0.02298385,0.9943354250863194,484,3964928,13332.083596549928,3964928
99.7,2.65,291,0.018917993,0.12467448,0.6179754,0.0077723823,0.043492094,0.9901872668415308,485,3973120,13360.22225168813,3973120
95.99,1.72,289,0.00161473,0.017903646,0.6315747,-0.0032630272,0.02408415,0.989076092839241,486,3981312,13388.553225331008,3981312
105.69,2.69,309,0.0016691964,0.018839518,0.5587346,-0.0026503184,0.022033492,0.9927406976930797,487,3989504,13415.053588340059,3989504
101.87,2.08,299,0.0013657687,0.012939453,0.6199927,-0.0030842635,0.067534365,0.9644919335842133,488,3997696,13442.404652131721,3997696
96.05,2.07,295,0.002974771,0.033813477,0.53602463,-0.0018185902,0.04255992,0.9893860118463635,489,4005888,13470.133273354732,4005888
87.64,1.77,314,0.004586823,0.04260254,0.5455505,-0.00015264245,0.028996041,0.9869982833042741,490,4014080,13496.203694144264,4014080
107.41,2.71,308,0.009756368,0.08569336,0.5384647,0.0031315999,0.08341012,0.9931300282478333,491,4022272,13522.770505191758,4022272
96.86,3.01,299,0.0029747004,0.035929363,0.5355744,-0.0023553914,0.034670416,0.9917600974440575,492,4030464,13550.095931232907,4030464
94.6,2.3,287,0.002995365,0.033447266,0.55475056,-0.0026067502,0.027865166,0.989863445982337,493,4038656,13578.629356976599,4038656
108.82,2.63,295,0.007980292,0.079711914,0.5514941,0.00077638845,0.022454703,0.9958837223239243,494,4046848,13606.396281999536,4046848
103.9,2.37,291,0.0021440724,0.026204428,0.54737175,-0.0026123514,0.01890556,0.9917647251859307,495,4055040,13634.461952669546,4055040
95.31,1.89,303,0.0035001046,0.03800456,0.5558532,-0.001831973,0.026245654,0.9906372223049402,496,4063232,13661.46716995351,4063232
97.23,2.06,297,0.0049129017,0.04671224,0.5657555,-0.0007693924,0.04940243,0.9917707834392786,497,4071424,13688.994630470872,4071424
91.46,2.16,307,0.0070830504,0.06327311,0.5914717,-0.00044859448,0.017588025,0.974962318316102,498,4079616,13715.61949109938,4079616
94.39,2.37,305,0.00843696,0.06986491,0.5319391,0.0011425646,0.028930755,0.9936141115613282,499,4087808,13742.41924844589,4087808
102.72,2.64,288,0.006316246,0.068603516,0.5485701,0.0011797389,0.03742905,0.9930409444496036,500,4096000,13770.810354676098,4096000
96.9,2.14,305,0.0043710307,0.047607422,0.550845,-0.0016042158,0.020442653,0.9933596202172339,501,4104192,13797.632039743476,4104192
87.92,1.74,296,0.0028847072,0.04012044,0.6005929,-0.0025973257,0.019896334,0.9927202463150024,502,4112384,13825.30348020792,4112384
104.97,2.88,313,0.008384511,0.0793457,0.560131,-0.00043586883,0.034424763,0.9948629080317914,503,4120576,13851.436167035252,4120576
106.36,2.16,301,0.0034437662,0.039957684,0.5820878,-0.0023428942,0.025392666,0.9909650925546885,504,4128768,13878.602807080373,4128768
100.59,1.8,305,0.0035766575,0.037638348,0.48041713,-0.0027056234,0.017702093,0.9843342769891024,505,4136960,13905.43540111091,4136960
97.61,2.21,302,0.012479826,0.09147135,0.51782167,0.0020806072,0.029869713,0.9929325296543539,506,4145152,13932.561911844648,4145152
94.35,1.85,300,0.0037573837,0.040730793,0.5465298,-0.0026712816,0.020893482,0.9924506000243127,507,4153344,13959.77988094557,4153344
94.04,1.73,297,0.0025100347,0.030314127,0.58578974,-0.0029553494,0.018638896,0.9796465951949358,508,4161536,13987.2980193384,4161536
99.99,2.31,299,0.0024893142,0.027791342,0.5786736,-0.0032402917,0.021029903,0.9940726738423109,509,4169728,14014.660817340948,4169728
114.78,3.41,306,0.0070846775,0.06530762,0.6004307,0.0028334584,0.049970817,0.9959671040996909,510,4177920,14041.402735103853,4177920
104.04,2.42,296,0.0036366323,0.040730793,0.5881257,-0.0017084203,0.03294133,0.9946238184347749,511,4186112,14069.015540099703,4186112
100.85,2.04,296,0.0038898885,0.036661785,0.60174507,-0.0034303374,0.029914642,0.9894365286454558,512,4194304,14096.613056194037,4194304
105.87,2.17,318,0.0049100663,0.05053711,0.6312873,-0.0014301486,0.028348224,0.9934391723945737,513,4202496,14122.371373365633,4202496
109.91,2.61,306,0.0027138602,0.031982422,0.6533778,-0.0035808992,0.027570894,0.9906031098216772,514,4210688,14149.085368941538,4210688
101.88,2.06,300,0.004377539,0.05350749,0.65526205,-0.0019805904,0.018188512,0.9859142377972603,515,4218880,14176.32061293628,4218880
93.69,2.37,315,0.007205321,0.06486002,0.6027319,-0.00019698434,0.06242251,0.9818526487797499,516,4227072,14202.250622128136,4227072
95.37,2.16,304,0.005591126,0.060953777,0.63679445,-0.0005518372,0.013548229,0.9863938195630908,517,4235264,14229.143419113941,4235264
97.13,1.96,294,0.016373903,0.12597656,0.57681733,0.0043064095,0.02367195,0.9723898097872734,518,4243456,14256.921775518917,4243456
96.5,2.0,296,0.0020244604,0.024332682,0.57859486,-0.0026024536,0.056575272,0.9620339013636112,519,4251648,14284.544560017064,4251648
93.95,2.09,299,0.0034487825,0.03243001,0.5042057,-0.0007497629,0.046080247,0.969308802857995,520,4259840,14311.901030811481,4259840
102.94,2.04,289,0.0043378333,0.045979816,0.5744486,-0.0021792976,0.03410359,0.9704611171036959,521,4268032,14340.15216286201,4268032
109.65,2.21,294,0.0025661793,0.030273438,0.57964224,-0.0017848,0.04535544,0.9715885203331709,522,4276224,14367.943853560835,4276224
91.48,1.81,292,0.0018593561,0.01936849,0.56996816,-0.0022006542,0.04066337,0.9669269286096096,523,4284416,14395.915466589853,4284416
99.35,1.85,310,0.0028563403,0.03108724,0.5558471,-0.00236613,0.046282083,0.955482967197895,524,4292608,14422.306922391057,4292608
102.32,2.26,304,0.002375608,0.025797525,0.57707137,-0.0029758012,0.029704453,0.9689534083008766,525,4300800,14449.175095133483,4300800
116.18,2.34,300,0.003122107,0.03812663,0.52630657,-0.0032938898,0.04646264,0.9586044549942017,526,4308992,14476.482646905817,4308992
108.71,2.14,290,0.002935836,0.036051434,0.59278053,-0.0025430645,0.05910872,0.9657734148204327,527,4317184,14504.64648910053,4317184
102.72,2.06,297,0.0029369306,0.033121746,0.5810843,-0.0020114402,0.055357084,0.9736781772226095,528,4325376,14532.198262581602,4325376
100.46,2.14,300,0.004523985,0.051879883,0.6161494,-0.0011129976,0.09546518,0.9757221769541502,529,4333568,14559.460039183497,4333568
108.32,2.25,302,0.0036082482,0.040934246,0.6346779,-0.0026010508,0.031964257,0.9701841194182634,530,4341760,14586.554542719387,4341760
105.37,2.09,303,0.004980717,0.056030273,0.64216244,-0.00032315252,0.046023622,0.9771630633622408,531,4349952,14613.557127897628,4349952
104.39,2.3,293,0.016750319,0.11515299,0.59481543,0.008981928,0.04827596,0.9639029055833817,532,4358144,14641.468870299868,4358144
116.95,3.13,307,0.008495048,0.08679199,0.58074707,0.0037285301,0.06596625,0.9785414002835751,533,4366336,14668.148668576032,4366336
98.98,2.33,299,0.0022932536,0.0234375,0.59127945,-0.0029426992,0.038252946,0.9820418749004602,534,4374528,14695.49050041195,4374528
106.89,2.21,308,0.0046675024,0.044352215,0.56000036,-0.0023020485,0.06971302,0.9577140584588051,535,4382720,14722.040465034544,4382720
104.92,2.16,301,0.0065224045,0.06449381,0.57456726,-0.00031684092,0.064737715,0.9763443283736706,536,4390912,14749.187696672976,4390912
107.52,2.65,306,0.0054653683,0.059855144,0.58882064,-0.0020060418,0.057163943,0.9745292812585831,537,4399104,14775.8960524071,4399104
99.56,2.45,302,0.0026735018,0.033162434,0.6089499,-0.0029654615,0.044362128,0.9754134975373745,538,4407296,14802.962868628092,4407296
114.76,3.66,299,0.002979977,0.037923176,0.5828553,-1.7021472e-06,0.06690152,0.9887220021337271,539,4415488,14830.351194525138,4415488
118.24,3.15,296,0.0014893491,0.016316732,0.6136214,-0.002947816,0.031553414,0.9843539893627167,540,4423680,14858.133316288702,4423680
92.4,2.23,296,0.0029677653,0.035929363,0.5919606,-0.002615065,0.026488343,0.9881159150972962,541,4431872,14885.793465166353,4431872
103.39,2.1,298,0.003674307,0.034057617,0.59538996,-0.00022130359,0.06366847,0.9660551697015762,542,4440064,14913.242909202352,4440064
100.72,2.1,298,0.0071944618,0.060058594,0.58618695,0.0006534296,0.042821717,0.9831110052764416,543,4448256,14940.725570127368,4448256
101.83,2.69,307,0.0024288155,0.026692709,0.5789206,-0.0023961437,0.022834724,0.9899234538897872,544,4456448,14967.370245032944,4456448
114.79,2.89,303,0.009958263,0.07600912,0.58257776,0.0012796675,0.030701011,0.9788402486592531,545,4464640,14994.324603050947,4464640
109.28,2.41,307,0.0018479661,0.021891275,0.59654886,-0.0020922758,0.058167566,0.9701192919164896,546,4472832,15020.985521630384,4472832
116.56,2.79,305,0.0037084732,0.0390625,0.58527064,-0.002544325,0.061767578,0.9800535123795271,547,4481024,15047.830263444223,4481024
103.87,1.97,295,0.003810486,0.04280599,0.601481,-0.0028047862,0.024039641,0.9819665048271418,548,4489216,15075.521772608161,4489216
108.68,2.68,302,0.0049817497,0.0513916,0.581331,-0.00058079977,0.06622327,0.9865060523152351,549,4497408,15102.575037205592,4497408
114.87,3.51,308,0.0016032892,0.017130533,0.62095094,-0.0019842237,0.030469934,0.9919923199340701,550,4505600,15129.093760201707,4505600
106.35,2.97,298,0.0017933762,0.018188477,0.625773,-0.001324589,0.03401832,0.993336780462414,551,4513792,15156.505859225988,4513792
111.65,3.05,300,0.0046724714,0.04642741,0.6453267,-9.480491e-05,0.030037798,0.9939744095318019,552,4521984,15183.761221873574,4521984
114.3,2.87,299,0.0029293522,0.030517578,0.6289702,-0.00021904397,0.025569461,0.9936814610846341,553,4530176,15211.128119153902,4530176
109.07,2.35,297,0.002952773,0.024088541,0.6385423,-0.0023345964,0.028241092,0.9922239324077964,554,4538368,15238.659462127835,4538368
108.1,2.42,285,0.0014465135,0.013142903,0.65492064,-0.0028663678,0.01891876,0.9950505369342864,555,4546560,15267.324840801768,4546560
101.36,2.4,300,0.0045123314,0.052327473,0.61931175,-0.001743916,0.025214614,0.991005290299654,556,4554752,15294.584260351025,4554752
103.66,2.07,299,0.0036824483,0.041015625,0.6315915,-0.0019400663,0.02449988,0.97975979372859,557,4562944,15321.943092254922,4562944
104.2,2.95,296,0.0059971106,0.050252277,0.6505665,7.935319e-05,0.03439625,0.9749251827597618,558,4571136,15349.528407349251,4571136
99.48,2.34,298,0.005242067,0.036702473,0.65705746,-0.0032533037,0.0790069,0.9798167962580919,559,4579328,15376.974710389972,4579328
102.39,2.64,301,0.003500228,0.03479004,0.60522884,-0.0022242472,0.021456042,0.9951663031242788,560,4587520,15404.167474364862,4587520
105.41,2.16,294,0.003672433,0.045572918,0.63683206,-0.0022913455,0.030120151,0.973369924351573,561,4595712,15431.986116987653,4595712
102.61,2.72,303,0.007156146,0.06266276,0.6544627,-0.00080937863,0.03398277,0.9932385203428566,562,4603904,15458.955353657715,4603904
98.61,2.32,304,0.007417763,0.075032555,0.69457555,0.00066020427,0.03393736,0.990394052118063,563,4612096,15485.893968613818,4612096
104.02,2.94,297,0.013236624,0.11368815,0.68567115,0.0037490884,0.038607005,0.9911716161295772,564,4620288,15513.406480154954,4620288
106.31,2.58,306,0.0027447033,0.028767904,0.7037321,-0.0035040826,0.01880432,0.9842099472880363,565,4628480,15540.109448299743,4628480
98.57,2.06,289,0.004430916,0.04569499,0.7254865,-0.002256408,0.018017402,0.9850774435326457,566,4636672,15568.37362276297,4636672
97.27,2.18,301,0.0033154872,0.03243001,0.69663054,-0.0037805338,0.033903208,0.9915748788043857,567,4644864,15595.510870743543,4644864
112.99,2.56,304,0.00406731,0.04239909,0.75345784,-0.0033817876,0.031433266,0.9882569517940283,568,4653056,15622.382498580962,4653056
116.57,3.51,301,0.0068765567,0.060994465,0.6766866,0.0006963765,0.056725144,0.9951271740719676,569,4661248,15649.531302505173,4661248
93.34,2.09,302,0.0026673302,0.028198242,0.72532463,-0.003239026,0.02458688,0.9779046215116978,570,4669440,15676.581055957824,4669440
107.39,2.4,296,0.0040844115,0.045735676,0.74187905,-0.001159099,0.0330286,0.9894833359867334,571,4677632,15704.185128985904,4677632
115.65,2.65,295,0.0029452778,0.029703775,0.7311699,-0.0024400677,0.02098667,0.9916457245126367,572,4685824,15731.898597773165,4685824
110.73,2.77,305,0.006695406,0.06677246,0.7097171,-7.677722e-05,0.06584143,0.9855953119695187,573,4694016,15758.708292344585,4694016
100.93,2.35,295,0.016514346,0.12776692,0.7397763,0.008812736,0.019997427,0.9888825947418809,574,4702208,15786.410878138617,4702208
110.01,3.05,302,0.0015971074,0.01554362,0.67944646,-0.0021068251,0.027176244,0.9945988315157592,575,4710400,15813.44966554083,4710400
111.95,2.7,290,0.004299964,0.04239909,0.684092,-0.0017918297,0.025200188,0.9914789013564587,576,4718592,15841.695438680239,4718592
116.04,3.0,301,0.007895894,0.066975914,0.684777,0.002587383,0.037968207,0.9915903219953179,577,4726784,15868.887987526134,4726784
105.1,2.49,298,0.017225882,0.10282389,0.70730114,0.0062785395,0.07554674,0.9748354963958263,578,4734976,15896.317813870497,4734976
97.5,2.47,310,0.010482818,0.083740234,0.65232366,4.1401945e-05,0.030820182,0.9835747517645359,579,4743168,15922.724672385491,4743168
104.67,1.93,300,0.0022657153,0.024820963,0.6503439,-0.0024905803,0.026170367,0.9940814296714962,580,4751360,15949.949808555655,4751360
97.37,2.09,299,0.004724013,0.037801106,0.7082548,-0.0015234016,0.0609608,0.9831829834729433,581,4759552,15977.287072585896,4759552
113.77,3.36,304,0.004067105,0.037027996,0.6320531,-0.0009060584,0.034761924,0.9947397443465889,582,4767744,16004.170341392979,4767744
107.07,2.99,293,0.0035173001,0.039957684,0.645879,-0.0017898511,0.036548194,0.9929704577662051,583,4775936,16032.102777542546,4775936
114.93,3.46,300,0.0038334427,0.036743164,0.6441,-0.0009275213,0.0719593,0.9949456313624978,584,4784128,16059.320407653227,4784128
102.03,3.04,299,0.0027189031,0.030436197,0.6945071,-0.0022025974,0.027119705,0.9906551707535982,585,4792320,16086.690155445598,4792320
107.3,3.01,304,0.0034214817,0.028320312,0.64569426,-0.0016756816,0.036385436,0.992738074157387,586,4800512,16113.583593886346,4800512
109.15,2.63,298,0.0016998503,0.015991211,0.61141616,-0.0010272799,0.06629106,0.9837381690740585,587,4808704,16141.02740692161,4808704
115.17,2.73,297,0.0066646053,0.060668945,0.6066508,-0.00094865746,0.02548872,0.9936146344989538,588,4816896,16168.52104310412,4816896
113.83,3.32,293,0.0031527274,0.036499023,0.5633064,-0.001789703,0.026856793,0.9953026734292507,589,4825088,16196.3976471005,4825088
106.76,2.45,309,0.004769621,0.037312824,0.59850276,-0.0022551713,0.016168598,0.9871403742581606,590,4833280,16222.858521375805,4833280
96.65,2.5,316,0.009631279,0.06892904,0.6201098,0.0016346875,0.11284316,0.9820127058774233,591,4841472,16248.780722875148,4841472
94.04,2.12,294,0.0044132466,0.045003254,0.6383886,0.0024784717,0.04467677,0.9717706870287657,592,4849664,16276.591779417358,4849664
89.13,2.21,302,0.011730156,0.08365885,0.62812537,0.0027224876,0.030456364,0.9742521941661835,593,4857856,16303.642222374678,4857856
94.79,2.13,303,0.00685781,0.073038734,0.6317861,0.00040500323,0.050223786,0.990505582652986,594,4866048,16330.622687300667,4866048
106.24,2.25,297,0.003939545,0.04305013,0.6139621,0.0019742304,0.1594866,0.95278225466609,595,4874240,16358.137011464685,4874240
98.26,2.23,299,0.0048867785,0.049886066,0.63594353,-2.4419976e-05,0.03316236,0.9894359642639756,596,4882432,16385.450679865666,4882432
95.8,2.14,307,0.022121003,0.1188151,0.64961976,0.0026634473,0.078436896,0.9730899650603533,597,4890624,16412.118402499706,4890624
92.31,1.88,303,0.0015440026,0.017944336,0.5958244,-0.0026201315,0.067881614,0.9731444753706455,598,4898816,16439.09380847495,4898816
102.42,2.17,304,0.0044775326,0.05110677,0.6617822,-0.0007168387,0.038613934,0.9666987992823124,599,4907008,16466.003718004562,4907008
